Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2010-10-21 11:10,Close entry(s) order Long,4805,1,4807,-46.2,-0.05,106.9,0.11,-128.1,-0.13,-46.2,-0.05
1,Entry long,2010-10-21 09:40,Long,4807,1,4807,-46.2,-0.05,106.9,0.11,-128.1,-0.13,-46.2,-0.05
2,Exit long,2010-10-24 18:00,Close entry(s) order Long,4812.5,1,4803,183.8,0.19,256.9,0.27,-168.1,-0.17,137.6,0.14
2,Entry long,2010-10-22 09:40,Long,4803,1,4803,183.8,0.19,256.9,0.27,-168.1,-0.17,137.6,0.14
3,Exit long,2010-10-25 10:35,Close entry(s) order Long,4825,1,4829.25,-91.2,-0.09,81.9,0.08,-113.1,-0.12,46.4,0.05
3,Entry long,2010-10-25 09:40,Long,4829.25,1,4829.25,-91.2,-0.09,81.9,0.08,-113.1,-0.12,46.4,0.05
4,Exit long,2010-10-29 10:35,Close entry(s) order Long,4836.25,1,4842.25,-126.2,-0.13,21.9,0.02,-153.1,-0.16,-79.8,-0.08
4,Entry long,2010-10-29 09:40,Long,4842.25,1,4842.25,-126.2,-0.13,21.9,0.02,-153.1,-0.16,-79.8,-0.08
5,Exit long,2010-11-02 10:10,Close entry(s) order Long,4850,1,4855.75,-121.2,-0.12,51.9,0.05,-128.1,-0.13,-201,-0.20
5,Entry long,2010-11-02 09:40,Long,4855.75,1,4855.75,-121.2,-0.12,51.9,0.05,-128.1,-0.13,-201,-0.20
6,Exit long,2010-11-04 10:00,Close entry(s) order Long,4885.75,1,4893,-151.2,-0.15,21.9,0.02,-158.1,-0.16,-352.2,-0.35
6,Entry long,2010-11-04 09:40,Long,4893,1,4893,-151.2,-0.15,21.9,0.02,-158.1,-0.16,-352.2,-0.35
7,Exit long,2010-11-15 09:45,Close entry(s) order Long,4849,1,4856.25,-151.2,-0.16,0,0.00,-158.1,-0.16,-503.4,-0.50
7,Entry long,2010-11-15 09:40,Long,4856.25,1,4856.25,-151.2,-0.16,0,0.00,-158.1,-0.16,-503.4,-0.50
8,Exit long,2010-11-18 15:35,Close entry(s) order Long,4841.5,1,4834.5,133.8,0.14,401.9,0.42,-33.1,-0.03,-369.6,-0.37
8,Entry long,2010-11-18 09:40,Long,4834.5,1,4834.5,133.8,0.14,401.9,0.42,-33.1,-0.03,-369.6,-0.37
9,Exit long,2010-11-24 16:45,EOD Exit,4864.5,1,4854,203.8,0.21,386.9,0.40,-43.1,-0.04,-165.8,-0.17
9,Entry long,2010-11-24 09:40,Long,4854,1,4854,203.8,0.21,386.9,0.40,-43.1,-0.04,-165.8,-0.17
10,Exit long,2010-12-01 16:00,Close entry(s) order Long,4867.5,1,4870,-56.2,-0.06,236.9,0.24,-68.1,-0.07,-222,-0.22
10,Entry long,2010-12-01 09:40,Long,4870,1,4870,-56.2,-0.06,236.9,0.24,-68.1,-0.07,-222,-0.22
11,Exit long,2010-12-02 16:45,EOD Exit,4894.75,1,4880.25,283.8,0.29,326.9,0.33,-88.1,-0.09,61.8,0.06
11,Entry long,2010-12-02 09:40,Long,4880.25,1,4880.25,283.8,0.29,326.9,0.33,-88.1,-0.09,61.8,0.06
12,Exit long,2010-12-08 10:00,Close entry(s) order Long,4901.75,1,4908,-131.2,-0.13,36.9,0.04,-148.1,-0.15,-69.4,-0.07
12,Entry long,2010-12-08 09:40,Long,4908,1,4908,-131.2,-0.13,36.9,0.04,-148.1,-0.15,-69.4,-0.07
13,Exit long,2011-01-03 14:30,Close entry(s) order Long,4962.25,1,4962,-1.2,0.00,296.9,0.30,-33.1,-0.03,-70.6,-0.07
13,Entry long,2011-01-03 09:40,Long,4962,1,4962,-1.2,0.00,296.9,0.30,-33.1,-0.03,-70.6,-0.07
14,Exit long,2011-01-18 16:45,EOD Exit,5049.75,1,5026.25,463.8,0.46,501.9,0.50,-173.1,-0.17,393.2,0.39
14,Entry long,2011-01-18 09:40,Long,5026.25,1,5026.25,463.8,0.46,501.9,0.50,-173.1,-0.17,393.2,0.39
15,Exit long,2011-01-21 10:20,Close entry(s) order Long,4999.25,1,5004,-101.2,-0.10,96.9,0.10,-103.1,-0.10,292,0.29
15,Entry long,2011-01-21 09:40,Long,5004,1,5004,-101.2,-0.10,96.9,0.10,-103.1,-0.10,292,0.29
16,Exit long,2011-02-01 16:45,EOD Exit,5028.75,1,5011.75,333.8,0.33,511.9,0.51,-68.1,-0.07,625.8,0.63
16,Entry long,2011-02-01 09:40,Long,5011.75,1,5011.75,333.8,0.33,511.9,0.51,-68.1,-0.07,625.8,0.63
17,Exit long,2011-02-27 18:00,Close entry(s) order Long,5051.5,1,5041.75,188.8,0.19,351.9,0.35,-48.1,-0.05,814.6,0.81
17,Entry long,2011-02-25 09:40,Long,5041.75,1,5041.75,188.8,0.19,351.9,0.35,-48.1,-0.05,814.6,0.81
18,Exit long,2011-02-28 11:25,Close entry(s) order Long,5061.25,1,5070.25,-186.2,-0.18,21.9,0.02,-183.1,-0.18,628.4,0.63
18,Entry long,2011-02-28 09:40,Long,5070.25,1,5070.25,-186.2,-0.18,21.9,0.02,-183.1,-0.18,628.4,0.63
19,Exit long,2011-03-02 11:55,Close entry(s) order Long,5029,1,5028,13.8,0.01,441.9,0.44,-58.1,-0.06,642.2,0.64
19,Entry long,2011-03-02 09:40,Long,5028,1,5028,13.8,0.01,441.9,0.44,-58.1,-0.06,642.2,0.64
20,Exit long,2011-03-03 16:45,EOD Exit,5081,1,5068.25,248.8,0.25,336.9,0.33,-28.1,-0.03,891,0.89
20,Entry long,2011-03-03 09:40,Long,5068.25,1,5068.25,248.8,0.25,336.9,0.33,-28.1,-0.03,891,0.89
21,Exit long,2011-03-07 09:45,Close entry(s) order Long,5072.5,1,5076.75,-91.2,-0.09,0,0.00,-128.1,-0.13,799.8,0.80
21,Entry long,2011-03-07 09:40,Long,5076.75,1,5076.75,-91.2,-0.09,0,0.00,-128.1,-0.13,799.8,0.80
22,Exit long,2011-03-17 13:25,Close entry(s) order Long,4941.5,1,4942.25,-21.2,-0.02,301.9,0.31,-83.1,-0.08,778.6,0.78
22,Entry long,2011-03-17 09:40,Long,4942.25,1,4942.25,-21.2,-0.02,301.9,0.31,-83.1,-0.08,778.6,0.78
23,Exit long,2011-03-21 13:25,Close entry(s) order Long,4969.5,1,4971.75,-51.2,-0.05,226.9,0.23,-68.1,-0.07,727.4,0.73
23,Entry long,2011-03-21 09:40,Long,4971.75,1,4971.75,-51.2,-0.05,226.9,0.23,-68.1,-0.07,727.4,0.73
24,Exit long,2011-04-06 10:10,Close entry(s) order Long,5049.5,1,5061.5,-246.2,-0.24,1.9,0.00,-243.1,-0.24,481.2,0.48
24,Entry long,2011-04-06 09:40,Long,5061.5,1,5061.5,-246.2,-0.24,1.9,0.00,-243.1,-0.24,481.2,0.48
25,Exit long,2011-04-07 10:35,Close entry(s) order Long,5036.75,1,5049.5,-261.2,-0.26,126.9,0.13,-313.1,-0.31,220,0.22
25,Entry long,2011-04-07 09:40,Long,5049.5,1,5049.5,-261.2,-0.26,126.9,0.13,-313.1,-0.31,220,0.22
26,Exit long,2011-04-13 09:55,Close entry(s) order Long,5018.5,1,5020.5,-46.2,-0.05,41.9,0.04,-48.1,-0.05,173.8,0.17
26,Entry long,2011-04-13 09:40,Long,5020.5,1,5020.5,-46.2,-0.05,41.9,0.04,-48.1,-0.05,173.8,0.17
27,Exit long,2011-04-19 09:50,Close entry(s) order Long,4999.5,1,5007.25,-161.2,-0.16,26.9,0.03,-163.1,-0.16,12.6,0.01
27,Entry long,2011-04-19 09:40,Long,5007.25,1,5007.25,-161.2,-0.16,26.9,0.03,-163.1,-0.16,12.6,0.01
28,Exit long,2011-04-20 16:45,EOD Exit,5082.25,1,5053.5,568.8,0.56,621.9,0.62,-33.1,-0.03,581.4,0.58
28,Entry long,2011-04-20 09:40,Long,5053.5,1,5053.5,568.8,0.56,621.9,0.62,-33.1,-0.03,581.4,0.58
29,Exit long,2011-05-04 09:55,Close entry(s) order Long,5099.25,1,5103.75,-96.2,-0.09,76.9,0.08,-118.1,-0.12,485.2,0.49
29,Entry long,2011-05-04 09:40,Long,5103.75,1,5103.75,-96.2,-0.09,76.9,0.08,-118.1,-0.12,485.2,0.49
30,Exit long,2011-05-25 16:45,EOD Exit,5020.5,1,5015,103.8,0.10,346.9,0.35,-38.1,-0.04,589,0.59
30,Entry long,2011-05-25 09:40,Long,5015,1,5015,103.8,0.10,346.9,0.35,-38.1,-0.04,589,0.59
31,Exit long,2011-05-31 10:00,Close entry(s) order Long,5065.5,1,5071.5,-126.2,-0.12,46.9,0.05,-123.1,-0.12,462.8,0.46
31,Entry long,2011-05-31 09:40,Long,5071.5,1,5071.5,-126.2,-0.12,46.9,0.05,-123.1,-0.12,462.8,0.46
32,Exit long,2011-06-27 16:45,EOD Exit,4966.75,1,4936,608.8,0.62,781.9,0.79,-28.1,-0.03,1071.6,1.07
32,Entry long,2011-06-27 09:40,Long,4936,1,4936,608.8,0.62,781.9,0.79,-28.1,-0.03,1071.6,1.07
33,Exit long,2011-06-30 16:45,EOD Exit,5033.5,1,5021,243.8,0.24,351.9,0.35,-13.1,-0.01,1315.4,1.32
33,Entry long,2011-06-30 09:40,Long,5021,1,5021,243.8,0.24,351.9,0.35,-13.1,-0.01,1315.4,1.32
34,Exit long,2011-07-13 09:50,Close entry(s) order Long,5071,1,5075,-86.2,-0.08,41.9,0.04,-93.1,-0.09,1229.2,1.23
34,Entry long,2011-07-13 09:40,Long,5075,1,5075,-86.2,-0.08,41.9,0.04,-93.1,-0.09,1229.2,1.23
35,Exit long,2011-07-19 16:45,EOD Exit,5120,1,5097,453.8,0.45,496.9,0.49,-128.1,-0.13,1683,1.68
35,Entry long,2011-07-19 09:40,Long,5097,1,5097,453.8,0.45,496.9,0.49,-128.1,-0.13,1683,1.68
36,Exit long,2011-08-08 09:45,Close entry(s) order Long,4856,1,4871.25,-311.2,-0.32,0,0.00,-308.1,-0.32,1371.8,1.37
36,Entry long,2011-08-08 09:40,Long,4871.25,1,4871.25,-311.2,-0.32,0,0.00,-308.1,-0.32,1371.8,1.37
37,Exit long,2011-08-09 14:20,Close entry(s) order Long,4791.25,1,4780,218.8,0.23,1316.9,1.38,-13.1,-0.01,1590.6,1.59
37,Entry long,2011-08-09 09:40,Long,4780,1,4780,218.8,0.23,1316.9,1.38,-13.1,-0.01,1590.6,1.59
38,Exit long,2011-08-12 10:00,Close entry(s) order Long,4872.25,1,4881.25,-186.2,-0.19,216.9,0.22,-288.1,-0.30,1404.4,1.40
38,Entry long,2011-08-12 09:40,Long,4881.25,1,4881.25,-186.2,-0.19,216.9,0.22,-288.1,-0.30,1404.4,1.40
39,Exit long,2011-08-15 11:00,Close entry(s) order Long,4910.75,1,4919.75,-186.2,-0.19,71.9,0.07,-203.1,-0.21,1218.2,1.22
39,Entry long,2011-08-15 09:40,Long,4919.75,1,4919.75,-186.2,-0.19,71.9,0.07,-203.1,-0.21,1218.2,1.22
40,Exit long,2011-08-22 09:50,Close entry(s) order Long,4782.5,1,4789.5,-146.2,-0.15,96.9,0.10,-148.1,-0.15,1072,1.07
40,Entry long,2011-08-22 09:40,Long,4789.5,1,4789.5,-146.2,-0.15,96.9,0.10,-148.1,-0.15,1072,1.07
41,Exit long,2011-08-24 10:30,Close entry(s) order Long,4839.5,1,4841.75,-51.2,-0.05,381.9,0.39,-63.1,-0.07,1020.8,1.02
41,Entry long,2011-08-24 09:40,Long,4841.75,1,4841.75,-51.2,-0.05,381.9,0.39,-63.1,-0.07,1020.8,1.02
42,Exit long,2011-08-25 10:00,Close entry(s) order Long,4845,1,4859.75,-301.2,-0.31,121.9,0.13,-388.1,-0.40,719.6,0.72
42,Entry long,2011-08-25 09:40,Long,4859.75,1,4859.75,-301.2,-0.31,121.9,0.13,-388.1,-0.40,719.6,0.72
43,Exit long,2011-08-29 16:45,EOD Exit,4935,1,4915.5,383.8,0.39,491.9,0.50,-93.1,-0.09,1103.4,1.10
43,Entry long,2011-08-29 09:40,Long,4915.5,1,4915.5,383.8,0.39,491.9,0.50,-93.1,-0.09,1103.4,1.10
44,Exit long,2011-08-31 11:15,Close entry(s) order Long,4966,1,4970.25,-91.2,-0.09,266.9,0.27,-98.1,-0.10,1012.2,1.01
44,Entry long,2011-08-31 09:40,Long,4970.25,1,4970.25,-91.2,-0.09,266.9,0.27,-98.1,-0.10,1012.2,1.01
45,Exit long,2011-09-07 10:45,Close entry(s) order Long,4908.75,1,4919.25,-216.2,-0.22,0,0.00,-228.1,-0.23,796,0.80
45,Entry long,2011-09-07 09:40,Long,4919.25,1,4919.25,-216.2,-0.22,0,0.00,-228.1,-0.23,796,0.80
46,Exit long,2011-09-28 10:15,Close entry(s) order Long,4970.75,1,4992,-431.2,-0.43,71.9,0.07,-473.1,-0.47,364.8,0.36
46,Entry long,2011-09-28 09:40,Long,4992,1,4992,-431.2,-0.43,71.9,0.07,-473.1,-0.47,364.8,0.36
47,Exit long,2011-09-29 09:50,Close entry(s) order Long,4960.5,1,4970.5,-206.2,-0.21,71.9,0.07,-203.1,-0.20,158.6,0.16
47,Entry long,2011-09-29 09:40,Long,4970.5,1,4970.5,-206.2,-0.21,71.9,0.07,-203.1,-0.20,158.6,0.16
48,Exit long,2011-10-10 15:20,Close entry(s) order Long,4968.25,1,4957.5,208.8,0.21,641.9,0.65,-33.1,-0.03,367.4,0.37
48,Entry long,2011-10-10 09:40,Long,4957.5,1,4957.5,208.8,0.21,641.9,0.65,-33.1,-0.03,367.4,0.37
49,Exit long,2011-10-12 14:45,Close entry(s) order Long,5035,1,5034.75,-1.2,0.00,281.9,0.28,-128.1,-0.13,366.2,0.37
49,Entry long,2011-10-12 09:40,Long,5034.75,1,5034.75,-1.2,0.00,281.9,0.28,-128.1,-0.13,366.2,0.37
50,Exit long,2011-10-14 10:25,Close entry(s) order Long,5067.75,1,5076.25,-176.2,-0.17,81.9,0.08,-173.1,-0.17,190,0.19
50,Entry long,2011-10-14 09:40,Long,5076.25,1,5076.25,-176.2,-0.17,81.9,0.08,-173.1,-0.17,190,0.19
51,Exit long,2011-10-21 12:30,Close entry(s) order Long,5048.25,1,5045,58.8,0.06,406.9,0.40,-53.1,-0.05,248.8,0.25
51,Entry long,2011-10-21 09:40,Long,5045,1,5045,58.8,0.06,406.9,0.40,-53.1,-0.05,248.8,0.25
52,Exit long,2011-10-24 16:45,EOD Exit,5093.25,1,5070.75,443.8,0.44,696.9,0.69,-83.1,-0.08,692.6,0.69
52,Entry long,2011-10-24 09:40,Long,5070.75,1,5070.75,443.8,0.44,696.9,0.69,-83.1,-0.08,692.6,0.69
53,Exit long,2011-10-26 09:45,Close entry(s) order Long,5059.25,1,5062.5,-71.2,-0.07,21.9,0.02,-93.1,-0.09,621.4,0.62
53,Entry long,2011-10-26 09:40,Long,5062.5,1,5062.5,-71.2,-0.07,21.9,0.02,-93.1,-0.09,621.4,0.62
54,Exit long,2011-10-27 10:00,Close entry(s) order Long,5092.75,1,5101.5,-181.2,-0.18,6.9,0.01,-213.1,-0.21,440.2,0.44
54,Entry long,2011-10-27 09:40,Long,5101.5,1,5101.5,-181.2,-0.18,6.9,0.01,-213.1,-0.21,440.2,0.44
55,Exit long,2011-11-03 09:55,Close entry(s) order Long,5038.5,1,5048.25,-201.2,-0.20,46.9,0.05,-243.1,-0.24,239,0.24
55,Entry long,2011-11-03 09:40,Long,5048.25,1,5048.25,-201.2,-0.20,46.9,0.05,-243.1,-0.24,239,0.24
56,Exit long,2011-11-13 19:20,Close entry(s) order Long,5078.75,1,5054.75,473.8,0.47,631.9,0.63,-163.1,-0.16,712.8,0.71
56,Entry long,2011-11-11 09:40,Long,5054.75,1,5054.75,473.8,0.47,631.9,0.63,-163.1,-0.16,712.8,0.71
57,Exit long,2011-11-25 11:25,Close entry(s) order Long,4888,1,4901,-266.2,-0.27,6.9,0.01,-263.1,-0.27,446.6,0.45
57,Entry long,2011-11-25 09:40,Long,4901,1,4901,-266.2,-0.27,6.9,0.01,-263.1,-0.27,446.6,0.45
58,Exit long,2011-11-28 15:05,Close entry(s) order Long,4932.5,1,4934.75,-51.2,-0.05,261.9,0.27,-68.1,-0.07,395.4,0.40
58,Entry long,2011-11-28 09:40,Long,4934.75,1,4934.75,-51.2,-0.05,261.9,0.27,-68.1,-0.07,395.4,0.40
59,Exit long,2011-11-30 16:45,EOD Exit,5014,1,4993.75,398.8,0.40,451.9,0.45,-73.1,-0.07,794.2,0.79
59,Entry long,2011-11-30 09:40,Long,4993.75,1,4993.75,398.8,0.40,451.9,0.45,-73.1,-0.07,794.2,0.79
60,Exit long,2011-12-13 09:55,Close entry(s) order Long,5029.5,1,5036.75,-151.2,-0.15,26.9,0.03,-168.1,-0.17,643,0.64
60,Entry long,2011-12-13 09:40,Long,5036.75,1,5036.75,-151.2,-0.15,26.9,0.03,-168.1,-0.17,643,0.64
61,Exit long,2011-12-15 09:50,Close entry(s) order Long,4962.75,1,4967.75,-106.2,-0.11,11.9,0.01,-108.1,-0.11,536.8,0.54
61,Entry long,2011-12-15 09:40,Long,4967.75,1,4967.75,-106.2,-0.11,11.9,0.01,-108.1,-0.11,536.8,0.54
62,Exit long,2011-12-16 11:40,Close entry(s) order Long,4971.25,1,4969.75,23.8,0.02,356.9,0.36,-98.1,-0.10,560.6,0.56
62,Entry long,2011-12-16 09:40,Long,4969.75,1,4969.75,23.8,0.02,356.9,0.36,-98.1,-0.10,560.6,0.56
63,Exit long,2011-12-19 09:50,Close entry(s) order Long,4961,1,4966.25,-111.2,-0.11,0,0.00,-128.1,-0.13,449.4,0.45
63,Entry long,2011-12-19 09:40,Long,4966.25,1,4966.25,-111.2,-0.11,0,0.00,-128.1,-0.13,449.4,0.45
64,Exit long,2011-12-20 16:45,EOD Exit,4996.25,1,4983.75,243.8,0.24,456.9,0.46,-98.1,-0.10,693.2,0.69
64,Entry long,2011-12-20 09:40,Long,4983.75,1,4983.75,243.8,0.24,456.9,0.46,-98.1,-0.10,693.2,0.69
65,Exit long,2011-12-22 10:05,Close entry(s) order Long,4974.25,1,4982.25,-166.2,-0.17,31.9,0.03,-163.1,-0.16,527,0.53
65,Entry long,2011-12-22 09:40,Long,4982.25,1,4982.25,-166.2,-0.17,31.9,0.03,-163.1,-0.16,527,0.53
66,Exit long,2011-12-27 10:50,Close entry(s) order Long,5006.75,1,5010.5,-81.2,-0.08,126.9,0.13,-83.1,-0.08,445.8,0.45
66,Entry long,2011-12-27 09:40,Long,5010.5,1,5010.5,-81.2,-0.08,126.9,0.13,-83.1,-0.08,445.8,0.45
67,Exit long,2012-01-03 11:40,Close entry(s) order Long,5043.75,1,5047,-71.2,-0.07,91.9,0.09,-73.1,-0.07,374.6,0.37
67,Entry long,2012-01-03 09:40,Long,5047,1,5047,-71.2,-0.07,91.9,0.09,-73.1,-0.07,374.6,0.37
68,Exit long,2012-01-10 10:50,Close entry(s) order Long,5090,1,5096.25,-131.2,-0.13,106.9,0.10,-128.1,-0.13,243.4,0.24
68,Entry long,2012-01-10 09:40,Long,5096.25,1,5096.25,-131.2,-0.13,106.9,0.10,-128.1,-0.13,243.4,0.24
69,Exit long,2012-01-11 09:55,Close entry(s) order Long,5080,1,5089,-186.2,-0.18,61.9,0.06,-183.1,-0.18,57.2,0.06
69,Entry long,2012-01-11 09:40,Long,5089,1,5089,-186.2,-0.18,61.9,0.06,-183.1,-0.18,57.2,0.06
70,Exit long,2012-01-23 11:05,Close entry(s) order Long,5159.75,1,5167.75,-166.2,-0.16,156.9,0.15,-163.1,-0.16,-109,-0.11
70,Entry long,2012-01-23 09:40,Long,5167.75,1,5167.75,-166.2,-0.16,156.9,0.15,-163.1,-0.16,-109,-0.11
71,Exit long,2012-02-05 20:50,Close entry(s) order Long,5241.25,1,5236.5,88.8,0.08,336.9,0.32,-53.1,-0.05,-20.2,-0.02
71,Entry long,2012-02-03 09:40,Long,5236.5,1,5236.5,88.8,0.08,336.9,0.32,-53.1,-0.05,-20.2,-0.02
72,Exit long,2012-03-08 09:45,Close entry(s) order Long,5345.75,1,5349.25,-76.2,-0.07,11.9,0.01,-73.1,-0.07,-96.4,-0.10
72,Entry long,2012-03-08 09:40,Long,5349.25,1,5349.25,-76.2,-0.07,11.9,0.01,-73.1,-0.07,-96.4,-0.10
73,Exit long,2012-04-17 16:45,EOD Exit,5441.25,1,5415.25,513.8,0.47,816.9,0.75,-58.1,-0.05,417.4,0.42
73,Entry long,2012-04-17 09:40,Long,5415.25,1,5415.25,513.8,0.47,816.9,0.75,-58.1,-0.05,417.4,0.42
74,Exit long,2012-04-19 10:00,Close entry(s) order Long,5432.5,1,5446.75,-291.2,-0.27,86.9,0.08,-298.1,-0.27,126.2,0.13
74,Entry long,2012-04-19 09:40,Long,5446.75,1,5446.75,-291.2,-0.27,86.9,0.08,-298.1,-0.27,126.2,0.13
75,Exit long,2012-04-25 11:55,Close entry(s) order Long,5421,1,5425.75,-101.2,-0.09,176.9,0.16,-108.1,-0.10,25,0.03
75,Entry long,2012-04-25 09:40,Long,5425.75,1,5425.75,-101.2,-0.09,176.9,0.16,-108.1,-0.10,25,0.03
76,Exit long,2012-05-07 16:45,EOD Exit,5367.25,1,5364.5,48.8,0.05,231.9,0.22,-293.1,-0.27,73.8,0.07
76,Entry long,2012-05-07 09:40,Long,5364.5,1,5364.5,48.8,0.05,231.9,0.22,-293.1,-0.27,73.8,0.07
77,Exit long,2012-06-04 09:50,Close entry(s) order Long,5186.5,1,5198.5,-246.2,-0.24,0,0.00,-293.1,-0.28,-172.4,-0.17
77,Entry long,2012-06-04 09:40,Long,5198.5,1,5198.5,-246.2,-0.24,0,0.00,-293.1,-0.28,-172.4,-0.17
78,Exit long,2012-06-06 16:45,EOD Exit,5277.5,1,5246,623.8,0.59,691.9,0.66,-18.1,-0.02,451.4,0.45
78,Entry long,2012-06-06 09:40,Long,5246,1,5246,623.8,0.59,691.9,0.66,-18.1,-0.02,451.4,0.45
79,Exit long,2012-06-19 16:45,EOD Exit,5344.75,1,5340.25,83.8,0.08,376.9,0.35,-38.1,-0.04,535.2,0.54
79,Entry long,2012-06-19 09:40,Long,5340.25,1,5340.25,83.8,0.08,376.9,0.35,-38.1,-0.04,535.2,0.54
80,Exit long,2012-06-27 13:25,Close entry(s) order Long,5293.75,1,5294,-11.2,-0.01,211.9,0.20,-193.1,-0.18,524,0.52
80,Entry long,2012-06-27 09:40,Long,5294,1,5294,-11.2,-0.01,211.9,0.20,-193.1,-0.18,524,0.52
81,Exit long,2012-07-01 18:05,Close entry(s) order Long,5345,1,5308.25,728.8,0.69,821.9,0.77,-63.1,-0.06,1252.8,1.25
81,Entry long,2012-06-29 09:40,Long,5308.25,1,5308.25,728.8,0.69,821.9,0.77,-63.1,-0.06,1252.8,1.25
82,Exit long,2012-07-10 10:05,Close entry(s) order Long,5341.25,1,5354.25,-266.2,-0.25,56.9,0.05,-263.1,-0.25,986.6,0.99
82,Entry long,2012-07-10 09:40,Long,5354.25,1,5354.25,-266.2,-0.25,56.9,0.05,-263.1,-0.25,986.6,0.99
83,Exit long,2012-07-13 09:50,Close entry(s) order Long,5282,1,5291.75,-201.2,-0.19,11.9,0.01,-198.1,-0.19,785.4,0.79
83,Entry long,2012-07-13 09:40,Long,5291.75,1,5291.75,-201.2,-0.19,11.9,0.01,-198.1,-0.19,785.4,0.79
84,Exit long,2012-07-18 16:45,EOD Exit,5357.75,1,5331,528.8,0.50,611.9,0.57,-58.1,-0.05,1314.2,1.31
84,Entry long,2012-07-18 09:40,Long,5331,1,5331,528.8,0.50,611.9,0.57,-58.1,-0.05,1314.2,1.31
85,Exit long,2012-07-19 10:05,Close entry(s) order Long,5371.25,1,5379,-161.2,-0.15,6.9,0.01,-188.1,-0.17,1153,1.15
85,Entry long,2012-07-19 09:40,Long,5379,1,5379,-161.2,-0.15,6.9,0.01,-188.1,-0.17,1153,1.15
86,Exit long,2012-07-25 10:20,Close entry(s) order Long,5273,1,5288.25,-311.2,-0.29,0,0.00,-368.1,-0.35,841.8,0.84
86,Entry long,2012-07-25 09:40,Long,5288.25,1,5288.25,-311.2,-0.29,0,0.00,-368.1,-0.35,841.8,0.84
87,Exit long,2012-07-26 10:45,Close entry(s) order Long,5307.5,1,5321.5,-286.2,-0.27,71.9,0.07,-318.1,-0.30,555.6,0.56
87,Entry long,2012-07-26 09:40,Long,5321.5,1,5321.5,-286.2,-0.27,71.9,0.07,-318.1,-0.30,555.6,0.56
88,Exit long,2012-07-30 10:15,Close entry(s) order Long,5380.5,1,5389.75,-191.2,-0.18,21.9,0.02,-213.1,-0.20,364.4,0.36
88,Entry long,2012-07-30 09:40,Long,5389.75,1,5389.75,-191.2,-0.18,21.9,0.02,-213.1,-0.20,364.4,0.36
89,Exit long,2012-08-05 18:00,Close entry(s) order Long,5408.25,1,5395,258.8,0.24,386.9,0.36,-18.1,-0.02,623.2,0.62
89,Entry long,2012-08-03 09:40,Long,5395,1,5395,258.8,0.24,386.9,0.36,-18.1,-0.02,623.2,0.62
90,Exit long,2012-08-07 09:45,Close entry(s) order Long,5432,1,5437.5,-116.2,-0.11,41.9,0.04,-128.1,-0.12,507,0.51
90,Entry long,2012-08-07 09:40,Long,5437.5,1,5437.5,-116.2,-0.11,41.9,0.04,-128.1,-0.12,507,0.51
91,Exit long,2012-08-21 10:55,Close entry(s) order Long,5523,1,5528.25,-111.2,-0.10,146.9,0.13,-123.1,-0.11,395.8,0.40
91,Entry long,2012-08-21 09:40,Long,5528.25,1,5528.25,-111.2,-0.10,146.9,0.13,-123.1,-0.11,395.8,0.40
92,Exit long,2012-09-06 16:45,EOD Exit,5560.75,1,5526.75,673.8,0.61,716.9,0.65,-18.1,-0.02,1069.6,1.07
92,Entry long,2012-09-06 09:40,Long,5526.75,1,5526.75,673.8,0.61,716.9,0.65,-18.1,-0.02,1069.6,1.07
93,Exit long,2012-09-14 15:45,Close entry(s) order Long,5580.75,1,5581.75,-26.2,-0.02,331.9,0.30,-23.1,-0.02,1043.4,1.04
93,Entry long,2012-09-14 09:40,Long,5581.75,1,5581.75,-26.2,-0.02,331.9,0.30,-23.1,-0.02,1043.4,1.04
94,Exit long,2012-10-01 09:50,Close entry(s) order Long,5539.75,1,5545.25,-116.2,-0.10,36.9,0.03,-118.1,-0.11,927.2,0.93
94,Entry long,2012-10-01 09:40,Long,5545.25,1,5545.25,-116.2,-0.10,36.9,0.03,-118.1,-0.11,927.2,0.93
95,Exit long,2012-10-11 11:00,Close entry(s) order Long,5476,1,5477.75,-41.2,-0.04,116.9,0.11,-68.1,-0.06,886,0.89
95,Entry long,2012-10-11 09:40,Long,5477.75,1,5477.75,-41.2,-0.04,116.9,0.11,-68.1,-0.06,886,0.89
96,Exit long,2012-10-26 10:45,Close entry(s) order Long,5386,1,5401,-306.2,-0.28,91.9,0.09,-318.1,-0.29,579.8,0.58
96,Entry long,2012-10-26 09:40,Long,5401,1,5401,-306.2,-0.28,91.9,0.09,-318.1,-0.29,579.8,0.58
97,Exit long,2012-11-01 16:45,EOD Exit,5424,1,5394,593.8,0.55,671.9,0.62,-13.1,-0.01,1173.6,1.17
97,Entry long,2012-11-01 09:40,Long,5394,1,5394,593.8,0.55,671.9,0.62,-13.1,-0.01,1173.6,1.17
98,Exit long,2012-11-12 10:05,Close entry(s) order Long,5326,1,5334,-166.2,-0.16,41.9,0.04,-168.1,-0.16,1007.4,1.01
98,Entry long,2012-11-12 09:40,Long,5334,1,5334,-166.2,-0.16,41.9,0.04,-168.1,-0.16,1007.4,1.01
