Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
837,Exit short,2023-01-25 10:05,X_S,37534,2,74982,-442,-0.12,514,0.14,-436,-0.12,113316,226.63
837,Entry short,2023-01-25 09:50,FL_S,37491,2,74982,-442,-0.12,514,0.14,-436,-0.12,113316,226.63
838,Exit short,2023-01-30 11:55,X_S,37947,2,75754,-712,-0.19,264,0.07,-726,-0.19,112604,225.21
838,Entry short,2023-01-30 11:50,FL_S,37877,2,75754,-712,-0.19,264,0.07,-726,-0.19,112604,225.21
839,Exit short,2023-02-01 10:50,X_S,37740,2,75734,1258,0.33,1264,0.33,-186,-0.05,113862,227.72
839,Entry short,2023-02-01 10:35,FL_S,37867,2,75734,1258,0.33,1264,0.33,-186,-0.05,113862,227.72
840,Exit short,2023-02-03 10:10,X_S,37948,2,75784,-572,-0.15,564,0.15,-566,-0.15,113290,226.58
840,Entry short,2023-02-03 10:00,FL_S,37892,2,75784,-572,-0.15,564,0.15,-566,-0.15,113290,226.58
841,Exit short,2023-02-06 10:50,X_S,37778,2,75452,-532,-0.14,504,0.13,-526,-0.14,112758,225.52
841,Entry short,2023-02-06 10:20,FL_S,37726,2,75452,-532,-0.14,504,0.13,-526,-0.14,112758,225.52
842,Exit short,2023-02-07 11:05,X_S,37770,2,75450,-462,-0.12,84,0.02,-456,-0.12,112296,224.59
842,Entry short,2023-02-07 10:55,FL_S,37725,2,75450,-462,-0.12,84,0.02,-456,-0.12,112296,224.59
843,Exit short,2023-02-08 13:10,X_S,38086,2,76066,-542,-0.14,1334,0.35,-536,-0.14,111754,223.51
843,Entry short,2023-02-08 11:10,FL_S,38033,2,76066,-542,-0.14,1334,0.35,-536,-0.14,111754,223.51
844,Exit short,2023-02-09 10:20,X_S,38219,2,76308,-662,-0.17,84,0.02,-656,-0.17,111092,222.18
844,Entry short,2023-02-09 09:55,FD_S,38154,2,76308,-662,-0.17,84,0.02,-656,-0.17,111092,222.18
845,Exit short,2023-02-14 11:00,X_S,38011,2,75920,-522,-0.14,364,0.10,-516,-0.14,110570,221.14
845,Entry short,2023-02-14 10:50,FL_S,37960,2,75920,-522,-0.14,364,0.10,-516,-0.14,110570,221.14
846,Exit short,2023-02-15 10:05,X_S,37944,2,75788,-512,-0.14,284,0.07,-506,-0.13,110058,220.12
846,Entry short,2023-02-15 09:50,FL_S,37894,2,75788,-512,-0.14,284,0.07,-506,-0.13,110058,220.12
847,Exit short,2023-02-16 10:15,X_S,37793,2,75498,-452,-0.12,454,0.12,-446,-0.12,109606,219.21
847,Entry short,2023-02-16 09:50,FL_S,37749,2,75498,-452,-0.12,454,0.12,-446,-0.12,109606,219.21
848,Exit short,2023-02-17 10:00,X_S,37566,2,75040,-472,-0.13,104,0.03,-466,-0.12,109134,218.27
848,Entry short,2023-02-17 09:50,FL_S,37520,2,75040,-472,-0.13,104,0.03,-466,-0.12,109134,218.27
849,Exit long,2023-02-23 10:00,X_L,37197,2,74476,-422,-0.11,114,0.03,-416,-0.11,108712,217.42
849,Entry long,2023-02-23 09:50,FL_L,37238,2,74476,-422,-0.11,114,0.03,-416,-0.11,108712,217.42
850,Exit short,2023-02-24 10:35,X_S,36669,2,73252,-442,-0.12,134,0.04,-436,-0.12,108270,216.54
850,Entry short,2023-02-24 10:20,FL_S,36626,2,73252,-442,-0.12,134,0.04,-436,-0.12,108270,216.54
851,Exit long,2023-02-27 10:05,X_L,37162,2,74092,1148,0.31,1154,0.31,-36,-0.01,109418,218.84
851,Entry long,2023-02-27 09:50,FL_L,37046,2,74092,1148,0.31,1154,0.31,-36,-0.01,109418,218.84
852,Exit long,2023-03-03 10:00,X_L,37059,2,74200,-422,-0.11,364,0.10,-416,-0.11,108996,217.99
852,Entry long,2023-03-03 09:50,FL_L,37100,2,74200,-422,-0.11,364,0.10,-416,-0.11,108996,217.99
853,Exit short,2023-03-10 13:45,X_S,35787,2,71988,2058,0.57,2064,0.57,-16,0.00,111054,222.11
853,Entry short,2023-03-10 13:10,FL_S,35994,2,71988,2058,0.57,2064,0.57,-16,0.00,111054,222.11
854,Exit short,2023-03-15 10:05,X_S,35647,2,71132,-822,-0.23,384,0.11,-816,-0.23,110232,220.46
854,Entry short,2023-03-15 09:55,FL_S,35566,2,71132,-822,-0.23,384,0.11,-816,-0.23,110232,220.46
855,Exit short,2023-03-16 10:25,X_S,35617,2,71074,-812,-0.23,184,0.05,-806,-0.23,109420,218.84
855,Entry short,2023-03-16 10:05,FL_S,35537,2,71074,-812,-0.23,184,0.05,-806,-0.23,109420,218.84
856,Exit short,2023-03-17 11:25,X_S,35735,2,71876,2018,0.56,2024,0.56,-396,-0.11,111438,222.88
856,Entry short,2023-03-17 10:10,FL_S,35938,2,71876,2018,0.56,2024,0.56,-396,-0.11,111438,222.88
857,Exit long,2023-03-20 10:15,X_L,36053,2,72262,-792,-0.22,794,0.22,-786,-0.22,110646,221.29
857,Entry long,2023-03-20 09:50,FL_L,36131,2,72262,-792,-0.22,794,0.22,-786,-0.22,110646,221.29
858,Exit long,2023-03-23 10:50,X_L,36380,2,72450,1538,0.42,1544,0.43,-126,-0.03,112184,224.37
858,Entry long,2023-03-23 10:05,FL_L,36225,2,72450,1538,0.42,1544,0.43,-126,-0.03,112184,224.37
859,Exit long,2023-03-31 12:10,X_L,37067,2,73928,1018,0.28,1024,0.28,-326,-0.09,113202,226.40
859,Entry long,2023-03-31 10:45,FL_L,36964,2,73928,1018,0.28,1024,0.28,-326,-0.09,113202,226.40
860,Exit long,2023-04-03 10:35,X_L,37468,2,75012,-392,-0.10,474,0.13,-386,-0.10,112810,225.62
860,Entry long,2023-04-03 10:00,FL_L,37506,2,75012,-392,-0.10,474,0.13,-386,-0.10,112810,225.62
861,Exit short,2023-04-12 10:10,X_S,37765,2,75440,-462,-0.12,284,0.08,-456,-0.12,112348,224.70
861,Entry short,2023-04-12 09:55,FD_S,37720,2,75440,-462,-0.12,284,0.08,-456,-0.12,112348,224.70
862,Exit short,2023-04-20 10:05,X_S,37592,2,75122,-322,-0.09,254,0.07,-316,-0.08,112026,224.05
862,Entry short,2023-04-20 09:55,FL_S,37561,2,75122,-322,-0.09,254,0.07,-316,-0.08,112026,224.05
863,Exit short,2023-04-25 10:55,X_S,37670,2,75274,-342,-0.09,404,0.11,-336,-0.09,111684,223.37
863,Entry short,2023-04-25 10:10,FL_S,37637,2,75274,-342,-0.09,404,0.11,-336,-0.09,111684,223.37
864,Exit short,2023-05-04 11:05,X_S,36975,2,73840,-562,-0.15,1064,0.29,-556,-0.15,111122,222.24
864,Entry short,2023-05-04 10:15,FL_S,36920,2,73840,-562,-0.15,1064,0.29,-556,-0.15,111122,222.24
